source,missing_set,experiment_mode,experiment,model_type,stress_scenario,severity,severity_rank,perturbation_pct,n_seed_window_cases,n_rows_total,mean_delta_score,median_delta_score,mean_score_drop,median_score_drop,mean_pct_score_decreased,mean_pct_drop_ge_1,mean_pct_drop_ge_5,mean_pct_category_worse,window_detection_rate_mean_decrease,window_detection_rate_drop_ge_1,window_detection_rate_any_category_worse
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,ammonia_pollution,low_30pct,0,30,535,53570,-0.1591583077566136,-0.1945179818753502,0.1591583077566136,0.1945179818753502,0.9469984269454984,0.2719639122790783,5.607476635514019e-05,0.0354076061811788,0.697196261682243,0.0,0.9700934579439252
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,ammonia_pollution,medium_100pct,1,100,535,53570,1.0580773194257254,-0.5437968794894807,-1.0580773194257254,0.5437968794894807,0.92467789395762,0.4170600536689183,0.1331712778754511,0.0896604052928657,0.4373831775700935,0.2579439252336448,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,combined_pollution,high_300pct,2,300,535,53570,410.4330787516055,421.0489155998545,-410.4330787516055,-421.0489155998545,0.0092836124733968,0.0087047284167669,0.0068194688627741,0.0056226519848246,0.0,0.0,0.4130841121495327
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,combined_pollution,low_30pct,0,30,535,53570,68.63254307304005,79.55554609022685,-68.63254307304005,-79.55554609022685,0.065192930508004,0.0592197649671509,0.0270367354492458,0.0206456926066438,0.0,0.0,0.794392523364486
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,combined_pollution,medium_100pct,1,100,535,53570,279.71740507978035,350.8493459156974,-279.71740507978035,-350.8493459156974,0.0342988803553252,0.0323214583140557,0.0258051263070232,0.018781715554733,0.0,0.0,0.8523364485981308
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,conductivity_event,high_300pct,2,300,535,53570,-0.4267177625119175,-0.5924193767077099,0.4267177625119175,0.5924193767077099,0.9331170537614508,0.2264014064957897,0.0185709262515036,0.0424075136485611,0.788785046728972,0.1495327102803738,0.9794392523364486
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,conductivity_event,low_30pct,0,30,535,53570,-0.020876630318809,-0.0628405025807978,0.020876630318809,0.0628405025807978,0.9542126399555844,0.0062553900249838,9.345794392523364e-05,0.0043331174238919,0.6878504672897197,0.0,0.3607476635514018
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,conductivity_event,medium_100pct,1,100,535,53570,-0.0733987858305538,-0.2052240325718131,0.0733987858305538,0.2052240325718131,0.946596465254002,0.0580932728786897,0.0011018784121402,0.0162688997871749,0.6915887850467289,0.0,0.7925233644859813
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,organic_pollution,high_300pct,2,300,535,53570,404.08318795146505,426.0254975569322,-404.08318795146505,-426.0254975569322,0.0235404830202646,0.0226456926066438,0.0158700842046821,0.0085298417692236,0.0,0.0,0.4785046728971963
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,organic_pollution,low_30pct,0,30,535,53570,69.08889175420151,79.87621711173034,-69.08889175420151,-79.87621711173034,0.0785514944017766,0.0727243453317294,0.0,0.0164389747385953,0.0,0.0,0.6897196261682244
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,organic_pollution,medium_100pct,1,100,535,53570,278.92318562965187,351.54354844461136,-278.92318562965187,-351.54354844461136,0.0502283705006014,0.0483619876006292,0.0211864532247617,0.0165492736189506,0.0,0.0,0.6542056074766355
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,suspended_solids_event,high_300pct,2,300,535,53570,1.0331579176135892,-2.0492489269765315,-1.0331579176135892,2.0492489269765315,0.9437125936892756,0.6936576293143333,0.2747065790691219,0.1925361339872305,0.5887850467289719,0.4990654205607476,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,suspended_solids_event,low_30pct,0,30,535,53570,-0.3091498242033952,-0.2570676943993923,0.3091498242033952,0.2570676943993923,0.9757301748866476,0.1812475247524752,0.0006542056074766,0.0273413528268714,0.8822429906542056,0.0186915887850467,0.8990654205607477
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,suspended_solids_event,medium_100pct,1,100,535,53570,-0.1977034333686496,-0.7554155270317047,0.1977034333686496,0.7554155270317047,0.966351068751735,0.448203941889516,0.0943009160729157,0.0846736374572036,0.7476635514018691,0.4074766355140187,0.9925233644859812
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,ammonia_pollution,high_300pct,2,300,535,53570,-2.9824531876746576,-2.90909999999996,2.9824531876746576,2.90909999999996,0.955933931710928,0.7205838808179883,0.2198811881188118,0.187357268437124,1.0,1.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,ammonia_pollution,low_30pct,0,30,535,53570,-0.5606812108139818,-0.3551999999998863,0.5606812108139818,0.3551999999998863,0.9393604145461276,0.1845126307023225,0.0015489960210974,0.0331535116128435,1.0,0.0,0.955140186915888
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,ammonia_pollution,medium_100pct,1,100,535,53570,-1.4720955457512106,-1.2021999999999124,1.4720955457512106,1.2021999999999124,0.9563457018599056,0.5471612843527344,0.0087776441195521,0.0920588507448875,1.0,0.9869158878504672,0.9962616822429906
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,combined_pollution,high_300pct,2,300,535,53570,-27.41354839677372,-28.23211666666668,27.41354839677372,28.23211666666668,0.9997205514944018,0.9996457851392616,0.9985242898121588,0.9951248265013416,1.0,1.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,combined_pollution,low_30pct,0,30,535,53570,-8.981802086400796,-9.264616666666676,8.981802086400796,9.264616666666676,0.9815961876561488,0.96394781160359,0.7874190802257797,0.5752523364485981,1.0,1.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,combined_pollution,medium_100pct,1,100,535,53570,-19.439575588532133,-19.93651666666669,19.439575588532133,19.93651666666669,0.9996829832515964,0.999384102896271,0.9885390950309983,0.9016687332284632,1.0,1.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,conductivity_event,high_300pct,2,300,535,53570,-0.042885104167052,-0.0133666666666023,0.042885104167052,0.0133666666666023,0.6479370778199316,0.0006902933283982,0.0,0.0025587119459609,1.0,0.0,0.22803738317757
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,conductivity_event,low_30pct,0,30,535,53570,-0.0139755546343421,-0.0016999999999924,0.0139755546343421,0.0016999999999924,0.5803810493198853,3.738317757009346e-05,0.0,0.0012319792726936,0.983177570093458,0.0,0.1177570093457943
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,conductivity_event,medium_100pct,1,100,535,53570,-0.030849571499954,-0.007466666666712,0.030849571499954,0.007466666666712,0.6300762468770241,0.0004667345239196,0.0,0.0020908670306282,0.9962616822429906,0.0,0.1869158878504672
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,organic_pollution,high_300pct,2,300,535,53570,-20.310272275667025,-22.70158333333352,20.310272275667025,22.70158333333352,0.99962653835477,0.9983943740168408,0.9485790691218656,0.8966201536041455,1.0,1.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,organic_pollution,low_30pct,0,30,535,53570,-7.478162553240188,-8.137416666666741,7.478162553240188,8.137416666666741,0.9695132784306468,0.9390173035995188,0.7021939483667993,0.5083127602479874,1.0,1.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,organic_pollution,medium_100pct,1,100,535,53570,-15.794345159760656,-17.306733333333355,15.794345159760656,17.306733333333355,0.999570463588415,0.998413065605626,0.9214361062274452,0.7649360599611363,1.0,1.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,suspended_solids_event,high_300pct,2,300,535,53570,-4.575730563375591,-3.901933333333254,4.575730563375591,3.901933333333254,0.9557975386323678,0.8252688072545572,0.4309466086795595,0.2472858332562228,1.0,1.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,suspended_solids_event,low_30pct,0,30,535,53570,-0.9585987586194132,-0.0357666666666602,0.9585987586194132,0.0357666666666602,0.7175913759600259,0.2554627556213565,0.016202831498103,0.0508994170445081,1.0,0.4,0.9813084112149532
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,suspended_solids_event,medium_100pct,1,100,535,53570,-2.4698860356805783,-2.5122833333333467,2.4698860356805783,2.5122833333333467,0.8682485426112705,0.600765614879245,0.1019502174516517,0.1354523919681687,1.0,1.0,0.994392523364486
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,ammonia_pollution,high_300pct,2,300,535,53570,-0.0828372979775657,-1.8868636160837795,0.0828372979775657,1.8868636160837795,0.8562511335245675,0.622906819653928,0.2383923382992505,0.1872839826038678,0.5700934579439252,0.4037383177570093,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,ammonia_pollution,low_30pct,0,30,535,53570,-0.386270011441456,-0.3044988125594798,0.386270011441456,0.3044988125594798,0.9167117608957158,0.2389503099842694,0.0,0.0374475802720459,0.8841121495327103,0.0,0.9682242990654204
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,ammonia_pollution,medium_100pct,1,100,535,53570,-0.5916220316488886,-0.8147340275181172,0.5916220316488886,0.8147340275181172,0.8954992134727492,0.4576437494216711,0.0237507171277875,0.0939426297769964,0.7794392523364486,0.4485981308411215,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,combined_pollution,high_300pct,2,300,535,53570,12.728949044528177,11.564283595933624,-12.728949044528177,-11.564283595933624,0.2178358471361154,0.1625855464051078,0.0172701027112057,0.1383353382067178,0.0,0.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,combined_pollution,low_30pct,0,30,535,53570,-4.9038973278551,-4.491180863903256,4.9038973278551,4.491180863903256,0.7687249005274359,0.7307084297214768,0.4776835384473026,0.3729062644582215,1.0,0.9813084112149532,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,combined_pollution,medium_100pct,1,100,535,53570,6.69273543259186,4.793360827694475,-6.69273543259186,-4.793360827694475,0.2998251133524567,0.2366743777181456,0.0791287128712871,0.1718245581567502,0.0,0.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,conductivity_event,high_300pct,2,300,535,53570,0.4038361313623065,-0.6763897446050215,-0.4038361313623065,0.6763897446050215,0.8687001017858795,0.2345485333580087,0.0013071157583048,0.0701706301471268,0.4616822429906542,0.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,conductivity_event,low_30pct,0,30,535,53570,0.0944372541282982,-0.0809570384626354,-0.0944372541282982,0.0809570384626354,0.9177251781252892,0.0077801425002313,0.0,0.0087552512260571,0.5308411214953271,0.0,0.5757009345794393
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,conductivity_event,medium_100pct,1,100,535,53570,0.3129174944047218,-0.2560648078092988,-0.3129174944047218,0.2560648078092988,0.8983342278153049,0.015977236976034,3.738317757009346e-05,0.025442028314981,0.4373831775700935,0.0,0.897196261682243
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,organic_pollution,high_300pct,2,300,535,53570,11.763260888686712,10.197762405296334,-11.763260888686712,-10.197762405296334,0.2213535671324142,0.1656531877486814,0.0213163690200795,0.1317973535671324,0.0,0.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,organic_pollution,low_30pct,0,30,535,53570,-4.599316320674076,-3.755163410490837,4.599316320674076,3.755163410490837,0.7571722032016286,0.6993328398260387,0.4444056629962061,0.3521919126492088,0.9962616822429906,0.977570093457944,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,organic_pollution,medium_100pct,1,100,535,53570,6.72043509674153,4.850011437886138,-6.72043509674153,-4.850011437886138,0.2757081521236236,0.2093058203016563,0.022058295549181,0.1482801887665402,0.0,0.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,suspended_solids_event,high_300pct,2,300,535,53570,-4.018045503640916,-4.801159565690167,4.018045503640916,4.801159565690167,0.8600688442676043,0.7904991209401314,0.4776765059683538,0.2642735264180624,0.983177570093458,0.9626168224299064,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,suspended_solids_event,low_30pct,0,30,535,53570,-0.7309125711393971,-0.7107589495573414,0.7309125711393971,0.7107589495573414,0.9159426297769964,0.3758445452021837,0.0,0.0482905524197279,1.0,0.0467289719626168,0.9925233644859812
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,suspended_solids_event,medium_100pct,1,100,535,53570,-1.980133600203403,-2.051379799542804,1.980133600203403,2.051379799542804,0.9015965577866198,0.6963584713611548,0.1334499861201073,0.1286638289997224,0.9906542056074766,0.9364485981308412,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,ammonia_pollution,high_300pct,2,300,535,53570,-3.072444954096714,-3.0877227783203125,3.072444954096714,3.0877227783203125,0.9261315813824372,0.7360244286110854,0.2563801239937078,0.192907930045341,1.0,1.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,ammonia_pollution,low_30pct,0,30,535,53570,-0.5337754591046092,-0.3709468841552734,0.5337754591046092,0.3709468841552734,0.7364922735264181,0.2283147959655778,0.0,0.0327648746183029,1.0,0.0,0.9196261682242992
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,ammonia_pollution,medium_100pct,1,100,535,53570,-1.5232050045628414,-1.406057357788086,1.5232050045628414,1.406057357788086,0.9262835199407792,0.5605644489682614,0.0020531137225872,0.0957766262607569,1.0,0.994392523364486,0.9981308411214952
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,combined_pollution,high_300pct,2,300,535,53570,-28.48120295087868,-29.804428100585938,28.48120295087868,29.804428100585938,1.0,0.999981308411215,0.9989345794392522,0.996974368464884,1.0,1.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,combined_pollution,low_30pct,0,30,535,53570,-9.24140142102108,-9.421607971191406,9.24140142102108,9.421607971191406,0.9855512168039234,0.9751734986582772,0.8338036457851392,0.5613565281761821,1.0,1.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,combined_pollution,medium_100pct,1,100,535,53570,-19.5063036125397,-20.185562133789062,19.5063036125397,20.185562133789062,1.0,1.0,0.988596465254002,0.9174818173406124,1.0,1.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,conductivity_event,high_300pct,2,300,535,53570,-0.0985380128530837,-0.0709152221679687,0.0985380128530837,0.0709152221679687,0.7223212732488202,0.0001493476450448,0.0,0.0082524289812158,1.0,0.0,0.5121495327102804
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,conductivity_event,low_30pct,0,30,535,53570,-0.0221748931365246,0.0,0.0221748931365246,0.0,0.4381186268159526,0.0,0.0,0.002370500601462,0.9588785046728971,0.0,0.2074766355140186
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,conductivity_event,medium_100pct,1,100,535,53570,-0.0531569313982536,-0.0170974731445312,0.0531569313982536,0.0170974731445312,0.6050426575367817,0.0,0.0,0.0042940686592023,0.9813084112149532,0.0,0.3308411214953271
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,organic_pollution,high_300pct,2,300,535,53570,-20.62518086656232,-23.47668838500977,20.62518086656232,23.47668838500977,1.0,1.0,0.94607846765985,0.8998911816415286,1.0,1.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,organic_pollution,low_30pct,0,30,535,53570,-7.773874892475449,-8.046710968017578,7.773874892475449,8.046710968017578,0.9792044045526048,0.9600460812436384,0.7604064032571481,0.4917183307115758,1.0,1.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,organic_pollution,medium_100pct,1,100,535,53570,-15.561208858668246,-17.376041412353516,15.561208858668246,17.376041412353516,1.0,1.0,0.917176089571574,0.7914945868418617,1.0,1.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,suspended_solids_event,high_300pct,2,300,535,53570,-4.777808073525117,-3.924148559570313,4.777808073525117,3.924148559570313,0.8928348292773203,0.8693833626353289,0.4602168964560007,0.2613641158508374,1.0,1.0,1.0
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,suspended_solids_event,low_30pct,0,30,535,53570,-0.9696293659299332,0.0,0.9696293659299332,0.0,0.4433648561117794,0.2653654113074859,0.0159944480429351,0.0517603405200333,1.0,0.3981308411214953,0.983177570093458
